,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
36000,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292452e-06,0.00032112002,0.0,1.9919391e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.529287e-06,0.0,0.038090445
39600,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5293082e-06,0.00032112002,0.0,1.9919371e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5293082e-06,0.0,0.038090445
43200,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.529287e-06,0.00032112002,0.0,1.9919342e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5292243e-06,0.0,0.038090445
46800,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.529287e-06,0.00032112002,0.0,1.9919291e-05,0.0,0.0025339737,0.0,0.0003236493,0.0023780367,2.5292034e-06,0.0,0.038090445
50400,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.529266e-06,0.00032112002,0.0,1.9919386e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5293082e-06,0.0,0.038090445
54000,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292452e-06,0.00032112002,0.0,1.9919384e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5292452e-06,0.0,0.038090445
57600,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292452e-06,0.00032112002,0.0,1.9919395e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5293082e-06,0.0,0.038090445
61200,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032112002,0.0045883614,-2.529287e-06,0.00032112002,0.0,1.9919438e-05,0.0,0.002533974,0.0,0.0003236493,0.002378037,2.529329e-06,0.0,0.038090445
64800,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5293082e-06,0.00032112002,0.0,1.9919331e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.529266e-06,0.0,0.038090445
68400,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032112002,0.0045883614,-2.5293082e-06,0.00032112002,0.0,1.9919438e-05,0.0,0.002533974,0.0,0.0003236493,0.002378037,2.529329e-06,0.0,0.038090445
72000,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292034e-06,0.00032112002,0.0,1.9919371e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5292452e-06,0.0,0.038090445
75600,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292452e-06,0.00032112002,0.0,1.9919371e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.529266e-06,0.0,0.038090445
79200,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.529266e-06,0.00032112002,0.0,1.9919351e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5292452e-06,0.0,0.038090445
82800,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292034e-06,0.00032112002,0.0,1.9919366e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5292243e-06,0.0,0.038090445
86400,0.038090445,0.038090445,0.038090445,0.038090445,0.004892092,0.0,0.00032112002,0.0,0.0,0.0003236493,0.0003236493,0.0003236493,0.0003236493,0.004912011,0.004912011,0.038090445,0.038090445,0.038090445,0.033178434,0.033198353,0.033178434,0.0023780377,0.004892092,0.0,0.0022128539,-0.00032111997,0.0045883614,-2.5292452e-06,0.00032112002,0.0,1.9919358e-05,0.0,0.0025339737,0.0,0.0003236493,0.002378037,2.5292243e-06,0.0,0.038090445
